Source File,Function Name,ALUTs ,FFs  ,RAMs ,DSPs ,MLABs
syrk_98,syrk,3483,7069,33,4,149
syrk_99,syrk,4329,8591,41,6,189
syrk_100,syrk,6013,11641,57,10,269
syrk_101,syrk,2343,5127,33,3,109
syrk_102,syrk,2663,5668,33,4,97
syrk_103,syrk,2728,5794,33,6,97
syrk_104,syrk,2854,6048,33,10,97
syrk_105,syrk,2373,4640,33,3,108
syrk_106,syrk,2693,5582,33,4,107
syrk_107,syrk,2757,5696,33,6,107
syrk_108,syrk,2885,5952,33,10,107
syrk_109,syrk,2375,5269,33,5,109
syrk_110,syrk,3515,7197,33,6,149
syrk_111,syrk,4361,8719,41,8,189
syrk_112,syrk,6045,11755,57,12,269
syrk_113,syrk,2375,5255,33,5,109
syrk_114,syrk,2695,5796,33,6,97
syrk_115,syrk,2760,5922,33,8,97
syrk_116,syrk,2886,6176,33,12,97
syrk_117,syrk,2405,4768,33,5,108
syrk_118,syrk,2725,5696,33,6,107
syrk_119,syrk,2789,5824,33,8,107
syrk_120,syrk,2917,6080,33,12,107
syrk_121,syrk,2464,5550,33,9,117
syrk_122,syrk,3604,7492,33,10,157
syrk_123,syrk,4450,9014,41,12,197
syrk_124,syrk,6134,12050,57,16,277
syrk_125,syrk,2464,5550,33,9,117
syrk_126,syrk,2784,6091,33,10,105
syrk_127,syrk,2849,6217,33,12,105
syrk_128,syrk,2975,6471,33,16,105
syrk_129,syrk,2494,5063,33,9,116
syrk_130,syrk,2814,5991,33,10,115
syrk_131,syrk,2878,6119,33,12,115
syrk_132,syrk,3006,6375,33,16,115
syrk_133,syrk,2672,6144,40,17,119
syrk_134,syrk,3812,8086,40,18,159
syrk_135,syrk,4658,9608,48,20,199
syrk_136,syrk,6342,12656,64,24,279
syrk_137,syrk,2672,6144,40,17,119
syrk_138,syrk,2992,6685,40,18,107
syrk_139,syrk,3057,6811,40,20,107
syrk_140,syrk,3183,7065,40,24,107
syrk_141,syrk,2702,5657,40,17,118
syrk_142,syrk,3022,6585,40,18,117
syrk_143,syrk,3086,6713,40,20,117
syrk_144,syrk,3214,6981,40,24,117
syrk_145,syrk,4763,11190,42,3,187
syrk_146,syrk,4943,10832,50,4,152
syrk_147,syrk,6621,13603,50,6,223
syrk_148,syrk,8350,16575,58,10,299
syrk_149,syrk,4763,11176,42,3,187
syrk_150,syrk,5018,11281,42,4,176
syrk_151,syrk,5092,11117,42,6,176
syrk_152,syrk,5132,11201,50,10,152
syrk_153,syrk,4698,10204,42,3,183
syrk_154,syrk,5046,11192,42,4,186
syrk_155,syrk,5121,11039,42,6,186
syrk_156,syrk,5163,11116,50,10,162
syrk_157,syrk,5966,15185,50,5,201
syrk_158,syrk,6770,16484,42,6,248
syrk_159,syrk,8143,17826,42,8,306
syrk_160,syrk,9872,20784,50,12,382
syrk_161,syrk,5966,15171,50,5,201
syrk_162,syrk,6717,17225,50,6,293
syrk_163,syrk,7692,18158,50,8,276
syrk_164,syrk,9163,20665,42,12,366
syrk_165,syrk,5994,15083,50,5,211
syrk_166,syrk,6463,15214,54,6,227
syrk_167,syrk,7690,18006,52,8,285
syrk_168,syrk,9225,20652,44,12,371
syrk_169,syrk,9103,23860,50,9,353
syrk_170,syrk,9912,25165,50,10,384
syrk_171,syrk,10755,26686,50,12,422
syrk_172,syrk,12482,29269,58,16,498
syrk_173,syrk,9103,23888,50,9,353
syrk_174,syrk,9195,24067,50,10,357
syrk_175,syrk,11751,34508,50,12,592
syrk_176,syrk,12305,29346,50,16,502
syrk_177,syrk,9131,23772,50,9,363
syrk_178,syrk,9223,23992,50,10,367
syrk_179,syrk,10217,25537,54,12,402
syrk_180,syrk,12367,29361,52,16,507
syrk_181,syrk,14497,41220,74,17,597
syrk_182,syrk,15306,42511,74,18,628
syrk_183,syrk,16149,43976,74,20,666
syrk_184,syrk,17826,46962,82,24,742
syrk_185,syrk,14497,41206,74,17,597
syrk_186,syrk,14589,41385,74,18,601
syrk_187,syrk,16223,44179,74,20,672
syrk_188,syrk,22022,72247,74,24,1127
syrk_189,syrk,14525,41132,74,17,607
syrk_190,syrk,14617,41338,74,18,611
syrk_191,syrk,16221,44083,76,20,681
syrk_192,syrk,17048,45418,78,24,706
syrk_193,syrk,4763,11176,42,3,187
syrk_194,syrk,4943,10832,50,4,152
syrk_195,syrk,6621,13603,50,6,223
syrk_196,syrk,8350,16575,58,10,299
syrk_197,syrk,4763,11176,42,3,187
syrk_198,syrk,5018,11281,42,4,176
syrk_199,syrk,5092,11117,42,6,176
syrk_200,syrk,5132,11215,50,10,152
syrk_201,syrk,4698,10204,42,3,183
syrk_202,syrk,5046,11192,42,4,186
syrk_203,syrk,5121,11053,42,6,186
syrk_204,syrk,5163,11116,50,10,162
syrk_205,syrk,4837,11687,42,5,187
syrk_206,syrk,5015,11343,50,6,152
syrk_207,syrk,6693,14100,50,8,223
syrk_208,syrk,8422,17072,58,12,299
syrk_209,syrk,4837,11687,42,5,187
syrk_210,syrk,5089,11792,42,6,176
syrk_211,syrk,5164,11628,42,8,176
syrk_212,syrk,5204,11712,50,12,152
syrk_213,syrk,4770,10710,42,5,183
syrk_214,syrk,5118,11703,42,6,186
syrk_215,syrk,5193,11536,42,8,186
syrk_216,syrk,5235,11627,50,12,162
syrk_217,syrk,5243,11346,42,9,190
syrk_218,syrk,5419,11002,50,10,155
syrk_219,syrk,7097,13759,50,12,226
syrk_220,syrk,8826,16731,58,16,302
syrk_221,syrk,5243,11346,42,9,190
syrk_222,syrk,5493,11451,42,10,179
syrk_223,syrk,5568,11287,42,12,179
syrk_224,syrk,5608,11371,50,16,155
syrk_225,syrk,5164,10368,42,9,186
syrk_226,syrk,5522,11362,42,10,189
syrk_227,syrk,5597,11209,42,12,189
syrk_228,syrk,5639,11286,50,16,165
syrk_229,syrk,5296,12412,49,17,182
syrk_230,syrk,5469,12059,46,18,172
syrk_231,syrk,7147,14816,46,20,243
syrk_232,syrk,8876,17776,54,24,319
syrk_233,syrk,5296,12412,49,17,182
syrk_234,syrk,5544,12496,46,18,178
syrk_235,syrk,5619,12344,46,20,178
syrk_236,syrk,5659,12428,46,24,172
syrk_237,syrk,5210,11295,48,17,182
syrk_238,syrk,5573,12419,46,18,188
syrk_239,syrk,5648,12254,46,20,188
syrk_240,syrk,5690,12343,46,24,182
syrk_241,syrk,4233,8333,42,3,172
syrk_242,syrk,4517,8541,50,4,152
syrk_243,syrk,6195,11298,50,6,223
syrk_244,syrk,7924,14270,58,10,299
syrk_245,syrk,4233,8333,42,3,172
syrk_246,syrk,4592,8990,42,4,176
syrk_247,syrk,4666,8826,42,6,176
syrk_248,syrk,4706,8910,50,10,152
syrk_249,syrk,4255,7894,42,3,179
syrk_250,syrk,4620,8901,42,4,186
syrk_251,syrk,4695,8748,42,6,186
syrk_252,syrk,4737,8825,50,10,162
syrk_253,syrk,4294,8525,42,5,172
syrk_254,syrk,4578,8747,50,6,152
syrk_255,syrk,6256,11490,50,8,223
syrk_256,syrk,7985,14462,58,12,299
syrk_257,syrk,4294,8525,42,5,172
syrk_258,syrk,4652,9182,42,6,176
syrk_259,syrk,4727,9018,42,8,176
syrk_260,syrk,4767,9102,50,12,152
syrk_261,syrk,4316,8100,42,5,179
syrk_262,syrk,4681,9093,42,6,186
syrk_263,syrk,4756,8954,42,8,186
syrk_264,syrk,4798,9017,50,12,162
syrk_265,syrk,4458,9030,42,9,176
syrk_266,syrk,4742,9250,50,10,156
syrk_267,syrk,6420,12007,50,12,227
syrk_268,syrk,8149,14967,58,16,303
syrk_269,syrk,4458,9030,42,9,176
syrk_270,syrk,4816,9699,42,10,180
syrk_271,syrk,4891,9523,42,12,180
syrk_272,syrk,4931,9619,50,16,156
syrk_273,syrk,4480,8591,42,9,183
syrk_274,syrk,4845,9610,42,10,190
syrk_275,syrk,4920,9457,42,12,190
syrk_276,syrk,4962,9534,50,16,166
syrk_277,syrk,4440,9430,49,17,166
syrk_278,syrk,4723,9650,49,18,164
syrk_279,syrk,6401,12395,49,20,235
syrk_280,syrk,8130,15368,57,24,311
syrk_281,syrk,4440,9430,49,17,166
syrk_282,syrk,4798,10087,49,18,170
syrk_283,syrk,4873,9923,49,20,170
syrk_284,syrk,4913,10019,49,24,164
syrk_285,syrk,4462,9003,49,17,173
syrk_286,syrk,4827,9987,49,18,180
syrk_287,syrk,4902,9857,49,20,180
syrk_288,syrk,4944,9922,49,24,174
syrk_289,syrk,7275,15702,43,3,290
syrk_290,syrk,7128,14621,51,4,304
syrk_291,syrk,7114,14559,59,6,292
syrk_292,syrk,11444,21515,65,10,450
syrk_293,syrk,7275,15702,43,3,290
syrk_294,syrk,7530,15807,43,4,279
syrk_295,syrk,7713,16166,43,6,287
syrk_296,syrk,7644,15803,43,10,297
syrk_297,syrk,7210,14716,43,3,286
syrk_298,syrk,7558,15704,43,4,289
syrk_299,syrk,7742,16074,43,6,297
syrk_300,syrk,7675,15713,43,10,307
syrk_301,syrk,8544,19849,43,5,328
syrk_302,syrk,9418,21303,43,6,365
syrk_303,syrk,8887,19480,59,8,351
syrk_304,syrk,13058,25939,65,12,523
syrk_305,syrk,8544,19849,43,5,328
syrk_306,syrk,9419,22401,43,6,412
syrk_307,syrk,8819,20373,43,8,340
syrk_308,syrk,11959,25834,43,12,479
syrk_309,syrk,8572,19761,43,5,338
syrk_310,syrk,9041,19864,47,6,354
syrk_311,syrk,8848,20323,43,8,350
syrk_312,syrk,11954,25592,45,12,492
syrk_313,syrk,10291,27118,99,9,395
syrk_314,syrk,11165,28600,99,10,432
syrk_315,syrk,11807,29574,107,12,451
syrk_316,syrk,13550,32737,107,16,533
syrk_317,syrk,10291,27132,99,9,395
syrk_318,syrk,10383,27325,99,10,399
syrk_319,syrk,13703,38265,99,12,663
syrk_320,syrk,13706,33103,99,16,546
syrk_321,syrk,10319,27016,99,9,405
syrk_322,syrk,10411,27208,99,10,409
syrk_323,syrk,12085,28881,103,12,468
syrk_324,syrk,13701,32889,101,16,559
syrk_325,syrk,16811,45290,155,17,682
syrk_326,syrk,17685,46716,155,18,719
syrk_327,syrk,18327,47701,163,20,737
syrk_328,syrk,20073,50898,171,24,803
syrk_329,syrk,16811,45290,155,17,682
syrk_330,syrk,16903,45455,155,18,686
syrk_331,syrk,17086,45828,155,20,694
syrk_332,syrk,26900,89917,155,24,1492
syrk_333,syrk,16839,45174,155,17,692
syrk_334,syrk,16931,45338,155,18,696
syrk_335,syrk,17115,45736,155,20,704
syrk_336,syrk,19406,49448,159,24,785
syrk_337,syrk,7275,15702,43,3,290
syrk_338,syrk,7128,14621,51,4,304
syrk_339,syrk,7114,14545,59,6,292
syrk_340,syrk,11444,21529,65,10,450
syrk_341,syrk,7275,15702,43,3,290
syrk_342,syrk,7530,15793,43,4,279
syrk_343,syrk,7713,16152,43,6,287
syrk_344,syrk,7644,15789,43,10,297
syrk_345,syrk,7210,14730,43,3,286
syrk_346,syrk,7558,15718,43,4,289
syrk_347,syrk,7742,16074,43,6,297
syrk_348,syrk,7675,15727,43,10,307
syrk_349,syrk,7349,16185,43,5,290
syrk_350,syrk,7200,15132,51,6,304
syrk_351,syrk,7186,15056,59,8,292
syrk_352,syrk,11516,22026,65,12,450
syrk_353,syrk,7349,16199,43,5,290
syrk_354,syrk,7601,16304,43,6,279
syrk_355,syrk,7785,16663,43,8,287
syrk_356,syrk,7716,16300,43,12,297
syrk_357,syrk,7282,15208,43,5,286
syrk_358,syrk,7630,16204,43,6,289
syrk_359,syrk,7814,16574,43,8,297
syrk_360,syrk,7747,16210,43,12,307
syrk_361,syrk,7755,15858,43,9,293
syrk_362,syrk,7604,14791,51,10,307
syrk_363,syrk,7590,14703,59,12,295
syrk_364,syrk,11920,21673,65,16,453
syrk_365,syrk,7755,15858,43,9,293
syrk_366,syrk,8005,15963,43,10,282
syrk_367,syrk,8189,16322,43,12,290
syrk_368,syrk,8120,15959,43,16,300
syrk_369,syrk,7676,14892,43,9,289
syrk_370,syrk,8034,15874,43,10,292
syrk_371,syrk,8218,16244,43,12,300
syrk_372,syrk,8151,15883,43,16,310
syrk_373,syrk,8096,17713,50,17,298
syrk_374,syrk,7943,16646,55,18,319
syrk_375,syrk,7929,16570,63,20,307
syrk_376,syrk,12259,23540,69,24,465
syrk_377,syrk,8096,17713,50,17,298
syrk_378,syrk,8344,17818,47,18,294
syrk_379,syrk,8528,18177,47,20,302
syrk_380,syrk,8459,17814,47,24,312
syrk_381,syrk,7997,16621,49,17,296
syrk_382,syrk,8373,17729,47,18,304
syrk_383,syrk,8557,18099,47,20,312
syrk_384,syrk,8490,17738,47,24,322
syrk_385,syrk,6745,12845,43,3,275
syrk_386,syrk,6702,12344,51,4,304
syrk_387,syrk,6688,12254,59,6,292
syrk_388,syrk,11018,19238,65,10,450
syrk_389,syrk,6745,12845,43,3,275
syrk_390,syrk,7104,13516,43,4,279
syrk_391,syrk,7287,13861,43,6,287
syrk_392,syrk,7218,13512,43,10,297
syrk_393,syrk,6767,12406,43,3,282
syrk_394,syrk,7132,13427,43,4,289
syrk_395,syrk,7316,13783,43,6,297
syrk_396,syrk,7249,13422,43,10,307
syrk_397,syrk,6806,13048,43,5,275
syrk_398,syrk,6763,12522,51,6,304
syrk_399,syrk,6749,12446,59,8,292
syrk_400,syrk,11079,19430,65,12,450
syrk_401,syrk,6806,13037,43,5,275
syrk_402,syrk,7164,13708,43,6,279
syrk_403,syrk,7348,14053,43,8,287
syrk_404,syrk,7279,13690,43,12,297
syrk_405,syrk,6828,12598,43,5,282
syrk_406,syrk,7193,13630,43,6,289
syrk_407,syrk,7377,13975,43,8,297
syrk_408,syrk,7310,13614,43,12,307
syrk_409,syrk,6970,13542,43,9,279
syrk_410,syrk,6927,13027,51,10,308
syrk_411,syrk,6913,12951,59,12,296
syrk_412,syrk,11243,19933,65,16,454
syrk_413,syrk,6970,13554,43,9,279
syrk_414,syrk,7328,14211,43,10,283
syrk_415,syrk,7512,14558,43,12,291
syrk_416,syrk,7443,14195,43,16,301
syrk_417,syrk,6992,13103,43,9,286
syrk_418,syrk,7357,14122,43,10,293
syrk_419,syrk,7541,14492,43,12,301
syrk_420,syrk,7474,14119,43,16,311
syrk_421,syrk,7240,14806,50,17,283
syrk_422,syrk,7197,14279,58,18,312
syrk_423,syrk,7183,14203,66,20,300
syrk_424,syrk,11513,21173,72,24,458
syrk_425,syrk,7240,14806,50,17,283
syrk_426,syrk,7598,15463,50,18,287
syrk_427,syrk,7782,15810,50,20,295
syrk_428,syrk,7713,15459,50,24,305
syrk_429,syrk,7262,14344,50,17,290
syrk_430,syrk,7627,15374,50,18,297
syrk_431,syrk,7811,15744,50,20,305
syrk_432,syrk,7744,15383,50,24,315
syrk_433,syrk,12582,23895,48,3,504
syrk_434,syrk,11512,21046,111,4,527
syrk_435,syrk,11234,20348,151,6,490
syrk_436,syrk,11553,21077,151,10,504
syrk_437,syrk,12582,23895,48,3,504
syrk_438,syrk,12837,24000,48,4,493
syrk_439,syrk,12998,24325,48,6,500
syrk_440,syrk,13408,25083,48,10,518
syrk_441,syrk,12517,22909,48,3,500
syrk_442,syrk,12865,23897,48,4,503
syrk_443,syrk,13027,24247,48,6,510
syrk_444,syrk,13439,25007,48,10,528
syrk_445,syrk,13850,28056,64,5,542
syrk_446,syrk,14724,29496,80,6,579
syrk_447,syrk,12897,24834,167,8,565
syrk_448,syrk,13263,25578,167,12,581
syrk_449,syrk,13850,28056,64,5,542
syrk_450,syrk,14725,30608,72,6,626
syrk_451,syrk,14147,28600,64,8,555
syrk_452,syrk,14513,29318,64,12,571
syrk_453,syrk,13878,27926,64,5,552
syrk_454,syrk,14347,28057,76,6,568
syrk_455,syrk,14176,28522,64,8,565
syrk_456,syrk,14544,29242,64,12,581
syrk_457,syrk,15070,34081,312,9,526
syrk_458,syrk,15944,35563,328,10,563
syrk_459,syrk,16319,35914,352,12,588
syrk_460,syrk,17996,38886,352,16,664
syrk_461,syrk,15070,34123,312,9,526
syrk_462,syrk,15162,34288,312,10,530
syrk_463,syrk,18482,45256,320,12,794
syrk_464,syrk,15711,35351,312,16,554
syrk_465,syrk,15098,33993,312,9,536
syrk_466,syrk,15190,34185,312,10,540
syrk_467,syrk,16864,35844,324,12,599
syrk_468,syrk,15742,35289,312,16,564
syrk_469,syrk,19361,50513,520,17,738
syrk_470,syrk,20235,51967,536,18,775
syrk_471,syrk,20610,52290,560,20,800
syrk_472,syrk,22287,55262,560,24,876
syrk_473,syrk,19361,50499,520,17,738
syrk_474,syrk,19453,50678,520,18,742
syrk_475,syrk,19636,51023,520,20,750
syrk_476,syrk,31317,96692,528,24,1610
syrk_477,syrk,19389,50383,520,17,748
syrk_478,syrk,19481,50561,520,18,752
syrk_479,syrk,19665,50959,520,20,760
syrk_480,syrk,23727,55785,532,24,897
syrk_481,syrk,12582,23895,48,3,504
syrk_482,syrk,11512,21046,111,4,527
syrk_483,syrk,11234,20362,151,6,490
syrk_484,syrk,11553,21077,151,10,504
syrk_485,syrk,12582,23895,48,3,504
syrk_486,syrk,12837,24000,48,4,493
syrk_487,syrk,12998,24339,48,6,500
syrk_488,syrk,13408,25097,48,10,518
syrk_489,syrk,12517,22923,48,3,500
syrk_490,syrk,12865,23897,48,4,503
syrk_491,syrk,13027,24247,48,6,510
syrk_492,syrk,13439,25007,48,10,528
syrk_493,syrk,12656,24367,48,5,504
syrk_494,syrk,11584,21518,111,6,527
syrk_495,syrk,11306,20848,151,8,490
syrk_496,syrk,11625,21563,151,12,504
syrk_497,syrk,12656,24367,48,5,504
syrk_498,syrk,12908,24483,48,6,493
syrk_499,syrk,13070,24825,48,8,500
syrk_500,syrk,13480,25580,48,12,518
syrk_501,syrk,12589,23401,48,5,500
syrk_502,syrk,12937,24397,48,6,503
syrk_503,syrk,13099,24747,48,8,510
syrk_504,syrk,13511,25507,48,12,528
syrk_505,syrk,13062,24051,48,9,507
syrk_506,syrk,11988,21190,111,10,530
syrk_507,syrk,11710,20518,151,12,493
syrk_508,syrk,12029,21221,151,16,507
syrk_509,syrk,13062,24051,48,9,507
syrk_510,syrk,13312,24144,48,10,496
syrk_511,syrk,13474,24483,48,12,503
syrk_512,syrk,13884,25253,48,16,521
syrk_513,syrk,12983,23073,48,9,503
syrk_514,syrk,13341,24055,48,10,506
syrk_515,syrk,13503,24405,48,12,513
syrk_516,syrk,13915,25165,48,16,531
syrk_517,syrk,13403,25906,55,17,512
syrk_518,syrk,12327,23057,115,18,542
syrk_519,syrk,12049,22373,155,20,505
syrk_520,syrk,12368,23088,155,24,519
syrk_521,syrk,13403,25906,55,17,512
syrk_522,syrk,13651,25999,52,18,508
syrk_523,syrk,13813,26350,52,20,515
syrk_524,syrk,14223,27108,52,24,533
syrk_525,syrk,13304,24802,54,17,510
syrk_526,syrk,13680,25922,52,18,518
syrk_527,syrk,13842,26272,52,20,525
syrk_528,syrk,14254,27020,52,24,543
syrk_529,syrk,12052,21052,48,3,489
syrk_530,syrk,11086,18741,111,4,527
syrk_531,syrk,10808,18057,151,6,490
syrk_532,syrk,11127,18772,151,10,504
syrk_533,syrk,12052,21038,48,3,489
syrk_534,syrk,12411,21695,48,4,493
syrk_535,syrk,12572,22048,48,6,500
syrk_536,syrk,12982,22792,48,10,518
syrk_537,syrk,12074,20599,48,3,496
syrk_538,syrk,12439,21606,48,4,503
syrk_539,syrk,12601,21970,48,6,510
syrk_540,syrk,13013,22716,48,10,528
syrk_541,syrk,12113,21244,48,5,489
syrk_542,syrk,11147,18958,111,6,527
syrk_543,syrk,10869,18274,151,8,490
syrk_544,syrk,11188,18978,151,12,504
syrk_545,syrk,12113,21255,48,5,489
syrk_546,syrk,12471,21898,48,6,493
syrk_547,syrk,12633,22237,48,8,500
syrk_548,syrk,13043,22998,48,12,518
syrk_549,syrk,12135,20816,48,5,496
syrk_550,syrk,12500,21812,48,6,503
syrk_551,syrk,12662,22159,48,8,510
syrk_552,syrk,13074,22922,48,12,528
syrk_553,syrk,12277,21735,48,9,493
syrk_554,syrk,11311,19438,111,10,531
syrk_555,syrk,11033,18754,151,12,494
syrk_556,syrk,11352,19469,151,16,508
syrk_557,syrk,12277,21735,48,9,493
syrk_558,syrk,12635,22404,48,10,497
syrk_559,syrk,12797,22743,48,12,504
syrk_560,syrk,13207,23489,48,16,522
syrk_561,syrk,12299,21308,48,9,500
syrk_562,syrk,12664,22303,48,10,507
syrk_563,syrk,12826,22653,48,12,514
syrk_564,syrk,13238,23413,48,16,532
syrk_565,syrk,12547,22987,55,17,497
syrk_566,syrk,11581,20702,118,18,535
syrk_567,syrk,11303,20018,158,20,498
syrk_568,syrk,11622,20733,158,24,512
syrk_569,syrk,12547,22987,55,17,497
syrk_570,syrk,12905,23644,55,18,501
syrk_571,syrk,13067,23983,55,20,508
syrk_572,syrk,13477,24741,55,24,526
syrk_573,syrk,12569,22537,55,17,504
syrk_574,syrk,12934,23555,55,18,511
syrk_575,syrk,13096,23917,55,20,518
syrk_576,syrk,13508,24677,55,24,536
