Source File,alm_component,reg_component,dsp_component,ram_component,mlab_component,alm_system,reg_system,dsp_system,ram_system,mlab_system,clock,clock1x,Total On-Chip Power Dissipation (mW),Core Dynamic On-Chip Power Dissipation (mW),Device Static On-Chip Power Dissipation (mW)
bfs_bulk_57,13083.1,27466,0,78,210,13083.1,27466,0,78,210,369.96,369.96,4938.04,2000.0,2909.16
bfs_bulk_58,18269.7,34242,0,154,253,18269.7,34242,0,154,253,312.5,312.5,5775.13,2834.17,2912.08
bfs_bulk_59,30256.9,56105,0,311,416,30256.9,56105,0,311,416,270.49,270.49,7880.02,4931.96,2919.17
bfs_bulk_91,11345.1,22351,0,70,199,11345.1,22351,0,70,199,333.11,333.11,4728.39,1790.77,2908.74
bfs_bulk_92,16648.7,32979,0,126,258,16648.7,32979,0,126,258,367.65,367.65,5655.8,2715.39,2911.53
bfs_bulk_93,22816.4,45571,0,250,301,22816.4,45571,0,250,301,311.82,311.82,7151.48,4206.35,2916.25
bfs_bulk_94,35722.0,71049,0,503,464,35722.0,71049,0,503,464,265.39,265.39,10221.77,7267.54,2925.35
bfs_bulk_96,16296.6,34821,0,38,391,16296.6,34821,0,38,391,374.81,374.81,5468.71,2528.64,2911.19
bfs_bulk_97,23892.2,47336,0,62,578,23892.2,47336,0,62,578,341.53,341.53,6344.36,3400.18,2915.3
bfs_bulk_98,34852.4,70972,0,122,877,34852.4,70972,0,122,877,287.44,287.44,8195.13,5245.10,2921.15
